user_id,timestamp,amount,employer
873,2025-01-13 01:42:58.430841,29847,Wilson-Vaughan
874,2025-04-11 02:10:34.710556,12107,Cruz-Smith
875,2024-12-30 03:41:15.027446,36621,Kim LLC
876,2025-01-19 17:12:44.461405,44826,Frye PLC
877,2024-12-12 02:54:31.236850,28084,"Miller, Miller and Lewis"
878,2025-04-18 07:53:00.418844,36678,Moore Group
879,2025-04-20 14:03:39.847591,13440,Hart Ltd
880,2025-05-25 19:37:39.076836,12539,"Moore, Dawson and Carrillo"
881,2025-02-13 02:58:09.085506,30695,Jones-Clarke
882,2025-03-22 07:15:58.283672,11903,"Moss, Nichols and Hill"
883,2025-05-25 00:23:22.369659,41238,Robinson-Walker
884,2025-02-20 23:44:51.212089,25296,Hamilton Ltd
885,2025-03-19 07:06:11.251999,24625,Schmidt Inc
886,2024-12-15 12:02:15.656591,33260,Walker Group
887,2025-03-19 06:01:11.619425,34585,Thornton-Holt
888,2025-01-07 21:02:37.848670,45106,Farrell-Kelley
889,2025-04-07 04:55:07.219836,11540,"Miller, Roberts and Smith"
890,2025-05-03 12:02:16.681718,14996,"Walker, King and Ryan"
891,2025-03-24 01:00:28.130502,29329,Everett Inc
892,2025-03-20 04:05:59.646272,30319,"Orozco, Watson and Castro"
893,2024-12-21 13:20:24.687605,31897,"Woods, Mata and Edwards"
894,2025-02-24 08:24:10.099788,20624,Burton Group
895,2025-01-23 19:38:46.397848,37959,Fernandez-Walker
896,2025-01-15 13:42:43.020571,39702,Fleming-Carter
897,2025-04-29 08:22:17.832586,14876,Vance-Rivers
898,2025-04-17 16:26:07.019916,43292,"Elliott, Duncan and Shepherd"
899,2025-02-15 19:45:10.508676,12317,Gill Ltd
900,2025-04-09 16:38:58.571007,46170,Collins-Wilson
901,2025-04-30 16:04:03.114863,30937,"Turner, Castro and Jones"
902,2025-06-02 16:27:20.970396,37713,Wells Group
903,2025-01-10 22:38:03.992111,20233,Williams and Sons
904,2025-03-17 09:30:29.228451,49116,Sandoval-Hines
905,2025-04-07 16:08:16.106992,12245,"Smith, Orozco and Singh"
906,2025-06-01 06:06:23.505751,26772,"Gutierrez, Jenkins and Pierce"
907,2025-02-10 19:23:34.006390,33817,"Boyle, Lloyd and Johnson"
908,2025-04-20 15:46:34.867115,40794,Diaz-Hess
909,2025-05-25 00:30:23.745360,40698,"Herman, Patel and Zimmerman"
910,2025-03-27 17:25:15.457455,30134,Vasquez Inc
911,2025-01-14 21:27:18.878768,14744,Watts Inc
912,2025-02-18 13:59:17.491009,10545,Perez-Turner
913,2025-03-24 13:33:35.416972,36406,Macdonald-Jones
914,2025-01-26 07:39:16.401679,15447,"Kent, Collins and Ponce"
915,2025-03-06 01:22:01.709425,27879,Russell Inc
916,2025-03-06 00:16:46.057407,26472,Duran-Greene
917,2025-05-04 12:26:04.647002,21484,Stewart-Carpenter
918,2025-01-05 03:09:48.322714,39881,Nelson-Fernandez
919,2025-01-20 01:38:18.489793,42052,Craig-Obrien
920,2024-12-24 22:22:49.440236,47775,Roberts Inc
921,2025-04-16 08:55:58.292496,25338,"Alexander, Deleon and King"
922,2025-02-03 14:11:47.780169,44058,"Short, Nunez and Newton"
923,2025-05-10 16:19:37.119951,39727,Bradley-Swanson
924,2024-12-20 04:47:48.050637,14213,"Johnson, Logan and Lopez"
925,2025-04-28 13:12:11.936171,44714,Rose Group
926,2025-04-10 19:12:27.236068,21598,Lee LLC
927,2025-05-27 05:59:53.506744,36348,Harris Group
928,2025-03-14 08:43:55.844853,39199,"Johnson, Griffith and Johnston"
929,2025-05-30 15:40:39.994280,32090,"Shaw, Watson and King"
930,2025-03-26 13:53:36.411512,46444,Marsh LLC
931,2025-05-23 05:37:19.068952,33780,Barnett Ltd
932,2024-12-18 10:25:02.738688,41317,Velazquez-Perez
933,2024-12-05 15:44:24.808420,44906,"Zamora, Park and Mitchell"
934,2025-02-10 05:00:33.748284,29013,Marshall-Reyes
935,2025-04-17 14:00:17.316868,33411,"Dunn, Gaines and Hernandez"
936,2025-04-11 03:30:53.194730,21656,Gray Group
937,2025-03-07 14:30:09.303997,17800,Rose-Mclaughlin
938,2025-04-16 19:22:20.033749,13421,Tapia-Kline
939,2025-03-24 06:41:27.581362,32868,"Franklin, Owens and Welch"
940,2025-02-24 11:15:23.882780,17778,Allen Group
941,2025-02-05 07:08:30.561466,46614,"Gonzalez, Wyatt and Johnson"
942,2025-01-26 03:25:01.053586,17657,"Guerrero, Lopez and Medina"
943,2025-02-10 21:11:42.250738,27070,Shannon Ltd
944,2025-04-01 08:03:00.939180,26253,"Jimenez, Montoya and Mclaughlin"
945,2025-03-29 05:09:35.907737,10231,Lopez-Jones
946,2025-02-28 19:30:28.320982,10064,Owen Inc
947,2025-04-08 22:39:14.709136,29965,Gallagher Inc
948,2025-01-07 15:58:14.372952,28931,Wong-Adams
949,2025-05-24 23:05:06.562470,27038,"Bailey, Pitts and Lewis"
950,2025-05-25 12:15:44.431815,16643,"Joseph, Henderson and Johnson"
951,2025-02-24 02:47:23.418164,47840,Hunter and Sons
952,2025-02-21 04:15:58.914887,49787,Mann Inc
953,2025-02-12 09:24:49.745745,11040,"Lyons, Forbes and Gutierrez"
954,2025-03-23 04:47:12.172434,12226,Porter-Pena
955,2025-05-07 23:16:51.387047,14763,Walker Inc
956,2024-12-14 00:25:05.311202,33829,"Morris, Smith and Lewis"
957,2025-01-08 05:42:54.637308,15301,Allen LLC
958,2025-01-12 23:50:32.831638,19807,Jackson-Smith
959,2025-03-22 18:32:28.099714,43584,"Lynn, Vaughn and Murphy"
960,2025-01-27 14:00:56.627569,31691,"Hill, Murphy and Duffy"
961,2025-05-07 10:24:15.178737,23186,Stephens-Whitney
962,2025-05-19 23:01:34.209864,25215,"Martinez, Johnson and Garcia"
963,2025-01-02 06:19:23.829850,46785,"Liu, French and Perez"
964,2025-04-27 22:58:34.686292,45735,Roach Ltd
965,2025-01-03 21:01:36.234977,42740,Pitts-Pratt
966,2025-05-15 18:44:11.288435,37273,Bass and Sons
967,2025-06-03 03:30:44.528112,31935,"Murphy, Russell and Jones"
968,2025-05-13 02:16:07.641319,33111,Krueger-Murillo
969,2025-01-17 20:37:06.124005,32302,"Doyle, Clark and Elliott"
970,2024-12-22 08:36:18.168903,37546,Thompson LLC
971,2025-03-18 17:24:20.777297,14373,Mejia-Smith
972,2025-03-01 05:50:37.384602,40627,"Chen, Hunt and Bond"
973,2025-05-25 17:32:44.273105,10251,Obrien PLC
974,2025-05-19 23:50:41.527292,13410,Henderson-Ray
975,2025-04-22 12:32:35.729495,15432,"Cook, Savage and Houston"
976,2025-02-21 21:53:04.592407,16899,"Coleman, Preston and Fowler"
977,2025-03-29 23:39:57.579634,49339,"Baker, Gibson and Newton"
978,2024-12-09 00:22:50.026074,48526,Williamson-Taylor
979,2025-02-17 20:33:06.599381,34486,Schultz PLC
980,2025-04-14 23:43:36.568877,16633,"Mcdonald, Hamilton and Waller"
981,2025-01-23 13:27:01.757498,41441,"Kim, Green and Vasquez"
982,2025-01-28 17:49:43.966426,30147,Johnson PLC
983,2025-02-08 00:38:07.944197,36418,Brooks-Martinez
984,2025-05-15 16:14:16.632414,30711,Keller Inc
985,2025-03-28 20:07:30.579590,19058,Mckenzie and Sons
986,2025-03-04 11:34:41.609948,34275,"Woods, Mcneil and Wilson"
987,2025-05-18 00:36:14.773913,49633,Lewis LLC
988,2024-12-19 03:48:21.249735,19725,Quinn LLC
989,2024-12-20 13:57:17.205844,12348,Berry PLC
990,2025-04-28 08:33:25.882277,16757,Miller-Barnes
991,2025-02-03 01:29:44.933406,26678,Mcmillan-Johnston
992,2025-02-04 06:29:15.475898,47645,"Brooks, Jensen and Elliott"
993,2025-02-13 19:24:47.548091,45436,"Herman, Morrison and Riley"
994,2025-03-14 00:54:30.735600,18456,Lewis and Sons
995,2024-12-05 20:00:23.323415,36626,Joseph-Lawrence
996,2025-02-27 20:35:02.817847,18168,Hess-White
997,2025-04-03 17:36:51.865904,47057,Humphrey and Sons
998,2024-12-08 05:48:25.811626,15619,Mcclure-Marshall
999,2025-02-04 00:52:39.673512,19814,Gonzales and Sons
1000,2025-02-09 04:45:32.462882,12673,"Lowe, Chang and Thomas"
