user_id,timestamp,wallet_type,balance_amount
454,2025-05-18 23:49:08.697351,GooglePay,2325.37
455,2025-04-13 22:42:09.986102,GooglePay,978.39
455,2025-01-24 11:35:41.493787,PhonePe,366.08
455,2024-12-23 12:08:33.787163,PhonePe,3403.15
455,2025-04-20 08:28:40.967288,PhonePe,1960.32
455,2025-01-11 11:52:11.861996,PhonePe,3978.17
456,2025-04-15 15:29:16.619804,PhonePe,254.75
456,2025-02-03 04:09:44.222465,Paytm,1878.11
456,2025-01-03 04:19:23.345628,Paytm,3406.95
456,2025-04-21 13:04:08.012714,GooglePay,1819.19
456,2025-03-24 08:23:29.743126,GooglePay,4007.08
456,2025-01-20 17:12:02.756592,PhonePe,1816.57
456,2025-02-01 18:24:43.603576,PhonePe,3207.51
456,2025-03-17 10:41:08.264832,GooglePay,2549.17
456,2025-02-21 12:28:02.059220,GooglePay,3889.41
457,2024-12-18 00:16:09.672050,GooglePay,2169.01
457,2025-04-25 03:26:51.194998,PhonePe,2769.93
457,2025-04-27 19:30:48.549684,PhonePe,3421.17
457,2025-05-27 20:03:30.226671,PhonePe,3143.99
457,2025-01-18 19:46:38.995614,Paytm,4926.19
457,2025-02-25 17:09:15.239083,PhonePe,4918.27
457,2025-01-21 09:28:12.476379,GooglePay,2634.37
457,2025-04-04 01:37:47.602062,Paytm,4924.06
457,2025-03-07 07:06:15.040800,PhonePe,1108.75
457,2025-03-23 22:02:25.446199,PhonePe,4661.17
457,2024-12-16 15:22:46.420695,GooglePay,3715.93
457,2025-05-03 23:24:13.861126,Paytm,3342.63
458,2025-03-21 13:58:39.136724,GooglePay,3851.62
458,2025-04-12 01:21:51.957122,Paytm,3725.55
458,2025-03-23 11:58:15.232611,GooglePay,314.0
458,2025-01-14 13:01:23.797738,GooglePay,1535.49
458,2025-05-06 04:56:17.832234,GooglePay,1265.11
458,2025-03-30 10:00:04.159900,GooglePay,1280.02
458,2025-02-03 08:27:33.969725,Paytm,4620.22
458,2025-05-28 21:09:24.720965,GooglePay,2810.22
458,2025-02-15 14:43:57.432799,GooglePay,753.07
458,2025-01-12 22:01:37.184190,PhonePe,3475.09
458,2025-01-28 04:43:31.768919,PhonePe,1547.54
458,2025-03-17 04:56:44.976439,GooglePay,2288.47
459,2025-02-25 13:25:54.330023,GooglePay,2558.41
459,2024-12-19 15:59:26.260208,Paytm,3123.7
459,2025-03-06 22:11:50.428433,GooglePay,4887.83
459,2025-04-09 10:42:04.828341,Paytm,3468.17
459,2025-04-29 00:44:52.289277,PhonePe,4581.77
459,2025-03-03 02:51:38.230052,PhonePe,870.94
460,2025-04-06 15:21:33.592024,Paytm,4074.2
460,2025-01-14 16:02:29.877970,GooglePay,2327.64
460,2025-04-06 06:09:44.558294,PhonePe,3419.92
460,2025-03-03 06:50:43.308216,PhonePe,394.08
460,2025-05-10 16:05:51.669724,Paytm,2972.57
460,2025-05-14 16:00:11.686072,GooglePay,4613.89
460,2025-03-13 21:37:45.440669,GooglePay,2204.87
460,2025-04-08 22:55:14.441064,PhonePe,1723.11
460,2024-12-24 19:48:57.926479,Paytm,3054.64
460,2025-04-09 09:54:49.256912,GooglePay,879.22
460,2024-12-13 07:44:27.791078,PhonePe,4579.6
461,2025-05-06 11:09:38.918347,GooglePay,116.29
461,2025-02-23 19:59:52.231530,GooglePay,1064.91
461,2025-04-14 23:54:25.340024,PhonePe,4299.34
461,2024-12-19 12:08:21.326021,GooglePay,2888.27
461,2025-01-28 13:52:45.410142,PhonePe,4417.15
461,2025-03-24 03:34:37.253280,PhonePe,3832.88
461,2025-04-20 08:25:46.065700,PhonePe,3072.64
461,2024-12-05 15:02:48.162110,PhonePe,3610.72
462,2025-04-08 02:20:37.986061,GooglePay,3471.48
462,2025-03-30 12:24:47.338325,PhonePe,200.21
462,2025-04-27 08:35:14.413026,PhonePe,4358.12
462,2024-12-09 12:52:26.699305,PhonePe,1990.31
462,2025-02-23 19:31:29.086419,PhonePe,4816.34
462,2025-05-09 18:54:05.058888,Paytm,3465.41
462,2025-06-01 23:57:49.716910,GooglePay,136.46
462,2025-05-05 04:29:37.658273,PhonePe,4828.48
462,2024-12-26 10:44:30.080824,Paytm,1957.29
462,2025-04-10 21:37:20.204314,Paytm,4475.6
462,2025-01-19 17:58:42.068471,Paytm,4167.52
462,2024-12-13 14:27:38.544779,PhonePe,4966.2
463,2025-03-10 09:13:01.547430,GooglePay,4133.44
463,2024-12-28 16:48:39.029772,GooglePay,3754.68
463,2025-05-13 22:47:29.867862,PhonePe,1018.61
463,2025-05-08 07:20:13.024780,PhonePe,4179.33
463,2025-04-28 16:23:37.007890,Paytm,288.84
463,2025-04-17 21:48:36.920314,PhonePe,1926.92
463,2025-01-30 05:47:28.255348,GooglePay,3210.84
463,2025-01-08 11:46:29.391766,Paytm,1986.43
463,2025-05-28 03:08:20.144869,GooglePay,2279.63
463,2025-03-07 06:20:27.927543,GooglePay,3546.28
464,2025-05-08 19:07:13.602424,Paytm,249.97
464,2025-02-28 00:06:42.072417,PhonePe,861.17
464,2025-01-29 01:10:00.856522,Paytm,35.77
464,2025-02-19 13:25:25.828476,GooglePay,137.33
464,2025-03-02 00:08:56.669322,PhonePe,4847.92
464,2025-04-18 08:08:39.942545,Paytm,1767.5
464,2024-12-18 11:35:46.321552,Paytm,1397.17
464,2024-12-09 21:12:19.017776,PhonePe,4998.99
464,2025-04-19 09:46:18.102429,PhonePe,1629.24
465,2025-04-30 23:07:09.486961,GooglePay,4319.58
465,2025-04-10 17:35:35.508998,Paytm,2884.35
465,2025-02-17 04:44:23.467005,PhonePe,4320.54
465,2025-03-31 13:57:52.192931,GooglePay,2407.01
465,2024-12-10 06:24:10.267733,PhonePe,899.79
465,2025-01-05 02:18:57.075125,GooglePay,2527.73
465,2024-12-10 23:35:41.999997,Paytm,529.54
465,2025-04-04 02:13:05.309646,Paytm,3087.62
466,2025-02-17 19:37:38.268025,GooglePay,4215.14
466,2025-03-25 23:42:39.414754,PhonePe,2404.51
466,2025-03-31 18:12:42.299340,Paytm,1299.2
466,2024-12-20 03:23:58.829070,PhonePe,1070.29
466,2025-03-17 13:36:36.582913,PhonePe,2711.11
466,2025-03-14 22:07:21.981761,PhonePe,4091.07
466,2025-01-10 09:32:23.845391,Paytm,601.36
467,2025-02-17 18:09:03.960216,GooglePay,3288.5
467,2025-04-05 00:13:15.118399,Paytm,4243.25
467,2025-02-14 21:21:54.299356,Paytm,3018.21
467,2025-01-18 10:06:00.747196,Paytm,3534.72
467,2025-03-26 11:04:18.177454,PhonePe,3654.92
467,2025-01-20 23:55:37.686108,GooglePay,441.56
467,2025-03-16 10:18:44.158252,GooglePay,777.3
467,2025-01-13 15:00:54.625866,Paytm,4437.72
467,2025-02-12 07:22:57.230207,Paytm,1819.17
468,2025-02-20 21:51:45.837900,Paytm,2060.91
468,2025-01-06 16:38:35.596034,PhonePe,3407.63
468,2025-01-06 20:17:17.809052,GooglePay,823.06
468,2025-05-14 09:24:47.497351,PhonePe,1151.25
468,2025-05-13 02:38:57.433074,Paytm,1840.6
468,2025-03-21 12:07:13.073443,PhonePe,1377.83
468,2024-12-04 08:22:29.107896,PhonePe,3063.84
468,2025-03-28 02:43:29.357625,Paytm,4511.22
468,2025-04-11 09:06:44.950430,GooglePay,453.76
469,2025-04-08 04:48:41.412252,PhonePe,2851.65
469,2025-04-27 21:18:04.125083,GooglePay,999.11
469,2025-05-08 05:55:17.456753,Paytm,3687.05
469,2025-05-21 00:00:41.657279,PhonePe,3526.22
469,2025-03-01 22:11:17.457667,GooglePay,3877.03
469,2025-02-02 00:16:38.580906,PhonePe,2340.36
469,2025-04-14 08:20:04.288651,Paytm,4269.15
469,2025-05-02 03:43:39.138614,GooglePay,2285.39
470,2024-12-06 21:06:31.687655,PhonePe,3598.81
470,2025-03-01 18:18:21.353128,Paytm,3043.09
470,2025-01-26 19:24:36.709359,GooglePay,2642.37
470,2025-02-20 11:46:57.588244,PhonePe,368.59
470,2025-01-08 12:16:21.109855,Paytm,1584.41
471,2025-05-01 22:03:26.856610,PhonePe,580.48
471,2025-03-22 01:39:34.242075,Paytm,1756.48
471,2024-12-05 12:44:20.308438,GooglePay,4262.6
471,2025-05-22 04:58:05.298992,PhonePe,2694.06
471,2024-12-26 13:52:17.291358,Paytm,1909.52
471,2025-01-16 01:43:05.661924,GooglePay,3111.09
471,2025-05-20 22:13:26.273585,PhonePe,514.71
472,2025-02-17 17:51:09.977116,GooglePay,372.54
472,2024-12-26 16:57:27.546988,PhonePe,3899.91
472,2024-12-31 14:18:21.391061,Paytm,3767.42
472,2025-01-01 12:19:02.754232,PhonePe,259.6
472,2025-03-30 08:33:34.824891,PhonePe,1197.8
472,2025-04-22 22:34:05.572181,PhonePe,3101.46
472,2025-05-26 06:42:39.550485,Paytm,2772.14
472,2025-03-14 16:25:31.140741,Paytm,891.16
472,2025-04-29 18:46:22.702950,GooglePay,4402.14
472,2025-05-19 02:24:07.831045,PhonePe,2893.47
472,2025-02-12 12:29:29.994998,Paytm,747.33
472,2025-03-14 20:38:35.488739,Paytm,1739.32
473,2025-03-02 12:25:22.695465,Paytm,4253.32
473,2025-03-28 07:41:05.793505,Paytm,2825.24
473,2025-03-05 09:06:37.764224,Paytm,4317.2
473,2025-02-15 16:50:24.400248,GooglePay,1603.02
473,2024-12-11 17:50:14.369990,Paytm,615.22
473,2025-02-25 06:22:20.822895,PhonePe,2190.43
473,2025-02-16 06:43:23.379596,GooglePay,4471.26
473,2025-02-21 21:42:02.128328,GooglePay,2565.08
474,2024-12-05 18:20:13.044057,Paytm,3606.78
474,2025-02-21 20:05:01.562837,Paytm,2144.2
474,2025-04-17 04:05:42.875791,PhonePe,1575.43
474,2025-04-12 05:44:52.882899,GooglePay,981.49
474,2025-02-16 09:25:29.479517,GooglePay,2617.5
475,2025-04-10 05:40:27.316493,Paytm,2131.42
475,2025-02-28 21:20:09.724976,GooglePay,666.88
475,2025-02-28 04:50:03.534240,GooglePay,2803.68
475,2025-05-08 20:37:46.294176,PhonePe,2084.21
475,2025-02-02 16:40:17.107525,Paytm,2181.68
475,2025-05-22 20:59:38.103819,GooglePay,2012.55
475,2025-01-19 12:32:12.581838,PhonePe,311.3
475,2025-02-28 09:28:12.627238,PhonePe,3319.81
475,2025-01-25 08:09:54.444750,GooglePay,4861.03
475,2025-04-25 07:36:00.862567,GooglePay,4601.69
475,2025-01-10 21:49:42.375353,GooglePay,3427.31
476,2025-01-24 08:02:57.737097,Paytm,4501.76
476,2025-02-21 18:42:29.081319,PhonePe,4925.49
476,2025-01-18 15:22:10.290539,GooglePay,3077.16
476,2025-05-17 02:13:40.561264,Paytm,969.37
476,2025-03-26 10:04:07.761468,PhonePe,2072.91
476,2025-03-04 13:28:37.247762,PhonePe,602.75
476,2025-05-04 06:28:10.082196,GooglePay,3449.83
476,2025-03-11 18:01:31.469357,Paytm,3986.14
476,2025-04-27 11:30:51.991380,GooglePay,2420.15
477,2025-01-01 08:27:51.184273,Paytm,3516.78
477,2025-02-03 17:29:52.543511,PhonePe,4750.32
477,2025-01-19 10:49:42.234241,GooglePay,1998.08
477,2025-04-19 01:27:50.004951,PhonePe,4128.17
477,2025-04-27 01:00:14.350671,PhonePe,2451.68
477,2025-01-27 04:43:56.918997,Paytm,3964.39
477,2025-01-02 17:55:10.515985,PhonePe,2388.16
477,2025-03-20 10:54:18.682064,PhonePe,4367.9
477,2025-02-28 16:12:36.906215,Paytm,3884.2
478,2025-04-10 02:39:52.852055,PhonePe,3697.01
478,2025-02-28 09:59:06.236975,Paytm,3088.86
478,2024-12-27 17:52:52.451915,GooglePay,806.97
478,2025-02-27 11:01:46.042818,PhonePe,1578.26
478,2025-03-10 03:16:51.126620,PhonePe,3901.71
478,2025-04-13 17:39:10.852723,Paytm,2708.92
478,2025-04-02 09:03:19.220115,GooglePay,1900.72
478,2025-05-15 12:49:00.532335,PhonePe,4349.45
478,2025-02-01 10:29:17.169587,PhonePe,1637.7
478,2025-01-31 12:03:45.846256,PhonePe,4387.62
478,2025-04-22 08:19:30.649105,Paytm,3719.56
478,2025-04-27 17:36:33.335747,Paytm,842.27
479,2025-03-29 01:34:32.751150,PhonePe,970.33
479,2025-03-23 20:06:40.671413,Paytm,4812.07
479,2025-05-12 08:33:08.339188,Paytm,3600.31
479,2024-12-04 14:50:51.526376,Paytm,4627.23
479,2025-02-05 15:46:42.255745,GooglePay,4552.85
479,2024-12-22 11:50:49.564093,PhonePe,2650.87
479,2025-05-27 08:11:54.050583,Paytm,3189.9
479,2025-02-04 12:49:44.436831,PhonePe,4439.13
479,2025-05-20 15:14:17.812320,Paytm,1727.24
479,2025-04-20 06:51:04.371588,PhonePe,4467.65
480,2025-01-08 08:00:05.446728,GooglePay,189.79
480,2025-05-20 20:50:42.312396,PhonePe,3184.19
480,2025-02-06 20:06:13.761670,Paytm,3069.35
480,2025-02-11 21:04:28.707877,PhonePe,436.61
480,2025-01-16 02:42:45.240490,GooglePay,1660.11
480,2025-02-18 10:33:45.515958,GooglePay,4691.83
480,2025-02-08 04:24:52.261548,PhonePe,741.75
480,2024-12-03 12:11:33.407699,GooglePay,310.56
481,2025-02-23 05:06:18.100605,GooglePay,827.71
481,2024-12-04 04:45:14.890651,Paytm,2978.78
481,2024-12-21 16:01:53.629947,GooglePay,4382.29
481,2024-12-24 15:50:00.380802,GooglePay,4761.93
481,2025-01-11 02:24:23.836351,Paytm,4221.11
481,2024-12-13 15:00:53.133792,Paytm,3942.58
481,2025-03-04 13:38:34.604626,Paytm,2355.48
481,2025-02-03 13:13:15.007255,Paytm,477.21
481,2025-05-13 07:53:55.181393,PhonePe,1778.3
482,2025-03-21 02:03:29.881201,Paytm,4930.99
482,2025-03-14 21:02:30.482982,Paytm,4455.42
482,2025-04-03 03:19:16.679631,PhonePe,1775.03
482,2025-05-28 18:20:30.579356,Paytm,443.9
482,2024-12-13 21:19:19.557329,GooglePay,1106.42
482,2025-04-21 22:19:56.177620,PhonePe,3485.36
482,2025-04-29 08:16:04.887264,Paytm,487.34
482,2025-01-17 17:40:15.423414,PhonePe,4364.15
482,2025-03-26 13:01:26.346100,GooglePay,4685.41
483,2025-02-07 06:48:06.915133,GooglePay,1737.52
483,2024-12-26 14:35:10.638239,Paytm,3528.42
483,2025-04-25 14:28:23.710237,PhonePe,2516.31
483,2025-05-12 00:20:59.034712,PhonePe,3787.52
483,2025-03-27 01:11:04.108747,PhonePe,2276.02
483,2025-03-31 20:49:51.946089,GooglePay,2232.85
483,2025-04-14 16:10:07.304745,GooglePay,4141.03
483,2025-02-08 12:10:15.272081,GooglePay,736.19
484,2025-05-04 00:25:29.701712,PhonePe,4708.54
484,2025-03-27 21:47:44.317673,Paytm,2865.57
484,2025-02-06 17:34:58.411623,Paytm,4180.65
484,2025-01-28 05:55:14.602202,PhonePe,2620.82
484,2024-12-08 14:32:05.540883,Paytm,255.84
484,2025-01-15 02:10:51.298759,GooglePay,3570.97
484,2025-01-28 17:26:05.871973,GooglePay,711.55
484,2025-02-21 20:14:41.050890,GooglePay,3089.87
485,2025-05-08 10:04:31.879525,GooglePay,4370.49
485,2025-05-01 10:34:19.180312,GooglePay,1480.33
485,2024-12-17 10:23:53.736694,Paytm,588.8
485,2025-03-15 19:02:30.010037,Paytm,490.86
485,2025-04-29 07:04:49.567309,Paytm,776.72
485,2025-04-30 02:50:47.444973,PhonePe,199.14
485,2025-02-10 11:00:25.822414,Paytm,889.59
485,2025-04-21 01:41:57.381562,GooglePay,3001.39
486,2025-03-06 12:53:32.478894,PhonePe,1036.83
486,2025-04-01 09:44:10.825402,Paytm,4195.34
486,2024-12-23 03:43:21.514092,GooglePay,2357.55
486,2025-01-01 07:05:11.328922,Paytm,4538.78
486,2025-03-07 07:16:04.411554,Paytm,3784.65
486,2025-02-28 03:24:34.262114,PhonePe,3891.16
486,2025-03-02 06:42:25.691680,Paytm,163.42
486,2025-02-13 03:56:42.576795,Paytm,467.68
486,2025-05-15 23:20:59.975277,Paytm,2146.9
487,2025-06-01 21:13:30.483707,GooglePay,2905.08
487,2025-04-21 09:55:52.625598,Paytm,720.16
487,2025-05-20 05:50:05.234774,GooglePay,4273.93
487,2025-02-06 11:56:31.640057,GooglePay,2084.11
487,2025-02-13 03:33:27.946310,PhonePe,1993.88
487,2025-04-24 04:27:25.715282,PhonePe,114.74
487,2025-03-02 00:10:24.743843,Paytm,4023.76
488,2024-12-28 11:55:16.298952,GooglePay,2399.76
488,2025-02-23 23:19:23.103355,PhonePe,2858.2
488,2024-12-30 10:10:02.626722,PhonePe,3715.39
488,2025-05-29 04:12:49.382687,Paytm,4961.62
488,2025-05-22 01:13:31.611641,GooglePay,217.05
489,2025-06-02 18:22:31.926258,Paytm,2436.04
489,2025-03-22 16:57:43.776578,GooglePay,2255.87
489,2025-02-12 20:40:05.303139,PhonePe,2723.64
489,2025-02-24 00:14:36.522695,GooglePay,2332.06
489,2025-02-08 05:46:01.427275,PhonePe,210.74
489,2025-04-21 04:00:20.470609,Paytm,4230.27
489,2025-02-06 11:57:34.944025,GooglePay,3435.45
489,2025-06-02 00:12:24.006625,Paytm,2803.26
490,2024-12-20 15:37:22.608815,PhonePe,4813.86
490,2024-12-29 19:46:21.746886,Paytm,2045.85
490,2025-04-12 02:42:49.657683,Paytm,4441.63
490,2025-01-14 19:41:35.824841,GooglePay,1726.64
490,2025-05-19 15:43:15.770421,PhonePe,82.71
491,2025-02-27 21:55:03.404079,PhonePe,4219.07
491,2025-01-26 01:12:41.957150,Paytm,2902.36
491,2025-03-06 07:15:59.902771,PhonePe,3153.43
491,2025-01-28 06:33:34.184803,GooglePay,1794.61
491,2025-03-13 12:08:36.449058,GooglePay,1005.13
491,2025-04-05 00:52:46.058142,GooglePay,2779.87
491,2025-03-25 09:38:23.544965,PhonePe,2085.42
491,2025-05-02 14:09:39.032155,PhonePe,4231.19
491,2025-06-01 04:32:13.668651,GooglePay,3120.06
492,2025-03-15 04:08:53.395981,Paytm,3019.16
492,2025-04-05 12:01:04.777032,GooglePay,1498.94
492,2024-12-14 16:46:47.250492,GooglePay,1185.24
492,2025-05-13 12:19:37.657691,Paytm,3885.92
492,2025-02-10 04:01:17.825952,GooglePay,2813.88
492,2024-12-05 01:51:49.172226,PhonePe,696.47
492,2025-04-16 03:26:49.729753,PhonePe,4828.59
492,2025-05-17 19:23:59.882459,PhonePe,2430.0
492,2025-02-21 05:38:29.868165,GooglePay,4366.08
492,2025-03-17 08:32:03.611079,PhonePe,4516.29
492,2025-02-22 08:49:18.697710,Paytm,379.66
493,2025-04-08 20:27:49.259295,GooglePay,4883.04
493,2025-04-22 09:34:26.287045,PhonePe,2853.53
493,2025-02-04 04:23:07.654013,GooglePay,1690.05
493,2025-05-08 11:18:04.283136,GooglePay,3318.91
493,2024-12-23 21:30:25.520997,PhonePe,579.31
493,2025-02-21 15:10:29.881777,GooglePay,3024.97
493,2025-05-25 19:24:15.695739,Paytm,4448.02
493,2025-05-08 13:56:56.245410,PhonePe,1808.88
493,2024-12-26 11:31:32.148758,PhonePe,4628.8
493,2025-02-21 00:44:03.163856,PhonePe,1919.48
494,2025-05-15 03:25:13.010163,PhonePe,1679.65
494,2025-01-01 07:03:57.321088,GooglePay,2016.23
494,2025-01-02 05:52:57.451586,PhonePe,2835.56
494,2025-04-04 07:38:03.286817,Paytm,1737.74
494,2024-12-23 13:57:38.754407,Paytm,3115.68
494,2025-01-10 02:36:39.023112,PhonePe,3811.55
494,2025-01-04 08:53:59.074652,GooglePay,4499.13
494,2025-01-11 03:22:03.974971,Paytm,2205.79
494,2025-01-15 07:45:17.131555,GooglePay,590.79
495,2025-02-28 03:51:32.450478,GooglePay,2843.99
495,2025-04-03 11:58:10.160878,Paytm,2488.07
495,2025-01-04 03:05:58.920075,PhonePe,2393.25
495,2025-01-27 13:51:25.339561,PhonePe,28.39
495,2025-05-16 05:44:21.977997,Paytm,3912.5
495,2025-03-21 20:11:32.429631,PhonePe,448.05
495,2025-04-06 08:13:17.349479,Paytm,2327.06
495,2025-01-25 13:46:57.458841,GooglePay,1240.19
495,2025-01-05 02:10:28.092827,PhonePe,1117.52
496,2025-01-04 18:03:26.125093,Paytm,4528.21
496,2025-05-03 14:40:11.840634,Paytm,3157.58
496,2025-05-17 10:12:02.683254,GooglePay,53.4
496,2024-12-02 21:05:15.815078,Paytm,1141.78
496,2025-02-01 02:59:13.971291,PhonePe,2249.99
496,2025-03-04 22:00:13.837118,PhonePe,393.28
497,2025-01-11 23:19:20.603038,GooglePay,147.48
497,2025-04-06 06:27:55.233112,GooglePay,980.72
497,2025-02-24 14:14:06.344578,PhonePe,1429.53
497,2024-12-26 04:36:08.504325,GooglePay,2381.29
497,2025-01-19 12:15:30.923335,GooglePay,1904.1
497,2024-12-18 15:41:45.392553,GooglePay,80.62
497,2025-02-17 06:26:12.382717,GooglePay,3159.27
497,2024-12-25 02:32:13.263668,Paytm,4237.05
497,2025-05-27 14:00:25.001856,GooglePay,3297.56
497,2025-05-20 17:36:22.631843,PhonePe,4764.37
497,2024-12-23 04:31:38.401170,PhonePe,542.74
497,2025-05-15 12:07:15.153545,GooglePay,3864.11
498,2025-02-13 12:25:12.558227,Paytm,3116.61
498,2025-03-19 14:12:49.366920,Paytm,2915.51
498,2025-03-25 21:09:54.683438,PhonePe,711.36
498,2024-12-17 19:31:12.447716,GooglePay,2583.27
498,2024-12-15 11:39:30.117305,PhonePe,4332.05
498,2025-01-14 03:59:08.889436,GooglePay,4568.15
498,2025-04-22 17:35:06.384787,GooglePay,4415.92
498,2024-12-05 18:41:23.501233,Paytm,1181.05
498,2024-12-20 04:07:22.310669,PhonePe,3950.45
498,2025-04-01 12:17:46.055945,GooglePay,321.28
499,2025-02-28 00:48:46.432111,GooglePay,3483.12
499,2025-05-27 05:02:14.412382,Paytm,4610.43
499,2025-03-09 07:16:34.457021,Paytm,3122.38
499,2024-12-05 09:37:43.153433,PhonePe,4728.96
499,2025-02-09 10:36:31.494236,GooglePay,4718.51
499,2025-04-18 02:19:03.894127,Paytm,4086.72
499,2025-03-09 16:11:48.431346,PhonePe,2841.63
499,2025-01-09 12:02:13.987193,GooglePay,1067.31
499,2025-01-07 17:54:38.833558,Paytm,2290.25
499,2024-12-14 02:20:21.158071,Paytm,791.09
499,2025-05-13 07:16:32.900768,GooglePay,1900.91
499,2025-01-14 15:52:39.322156,Paytm,2134.06
500,2025-03-29 06:23:21.226005,PhonePe,974.77
500,2025-04-03 11:37:01.089525,Paytm,19.02
500,2025-03-23 01:04:33.619702,Paytm,3186.06
500,2025-03-22 00:40:46.157486,GooglePay,4617.43
500,2025-04-14 16:33:31.735849,Paytm,4323.5
500,2025-03-17 13:28:58.229810,Paytm,3499.9
500,2024-12-09 22:01:56.320965,Paytm,51.12
500,2025-01-16 15:19:28.482279,GooglePay,1814.81
500,2025-02-24 06:07:30.386876,PhonePe,3251.4
500,2025-04-29 20:12:53.141460,GooglePay,2675.89
500,2025-02-12 01:09:28.968766,PhonePe,3135.13
501,2025-04-04 01:30:01.931440,GooglePay,1830.8
501,2025-02-11 14:02:27.186874,Paytm,1689.77
501,2025-01-08 10:31:20.636902,Paytm,2987.68
501,2024-12-07 20:35:23.290759,PhonePe,1827.33
501,2024-12-06 16:19:19.036728,PhonePe,2640.87
501,2025-05-30 12:07:39.600253,Paytm,107.65
501,2025-03-12 04:19:32.803733,PhonePe,478.95
501,2025-04-04 07:13:29.690141,Paytm,4748.75
501,2024-12-07 00:26:06.604646,Paytm,897.79
501,2025-02-06 01:08:55.737863,Paytm,2898.78
502,2025-05-20 03:04:19.703976,PhonePe,567.76
502,2025-03-24 03:10:40.719356,PhonePe,2673.72
502,2025-01-08 15:46:18.708961,PhonePe,4413.36
502,2025-04-20 01:14:29.280042,Paytm,4222.74
502,2025-04-29 10:47:14.534212,GooglePay,2639.33
502,2025-01-25 10:35:45.575051,PhonePe,2099.46
502,2025-03-17 11:04:51.223657,PhonePe,1680.14
503,2025-02-15 11:42:44.875040,Paytm,1464.09
503,2025-04-10 04:21:36.670420,PhonePe,4675.91
503,2025-03-01 22:57:01.937453,GooglePay,958.1
503,2025-01-11 22:33:54.883547,GooglePay,2311.36
503,2024-12-03 18:09:49.338465,GooglePay,1215.5
503,2025-03-27 00:01:33.594330,Paytm,4262.97
503,2025-05-02 16:14:23.268988,PhonePe,4518.93
503,2025-01-03 15:55:44.826346,GooglePay,3701.83
503,2024-12-10 07:08:08.184295,Paytm,4460.97
503,2024-12-17 17:33:22.530734,Paytm,2367.25
503,2025-05-24 05:37:01.624840,Paytm,350.29
503,2025-03-24 05:15:41.881042,GooglePay,1271.71
504,2025-01-25 19:37:52.444926,PhonePe,4710.37
504,2025-02-28 23:15:10.221534,PhonePe,2841.03
504,2025-05-07 15:59:17.369935,GooglePay,2913.48
504,2025-05-03 16:13:29.449389,Paytm,2927.45
504,2025-05-08 12:17:31.061395,Paytm,2002.76
505,2025-04-21 00:17:23.935766,GooglePay,3693.48
505,2025-05-18 00:44:35.742031,GooglePay,3158.85
505,2025-02-11 15:44:02.653512,GooglePay,4659.81
505,2025-05-28 23:45:30.339037,PhonePe,4768.33
505,2024-12-20 18:40:35.131169,GooglePay,4859.63
505,2025-05-21 05:50:06.372398,GooglePay,998.88
505,2025-03-27 08:00:50.625757,GooglePay,1151.31
505,2025-02-26 15:05:15.237308,GooglePay,1851.64
506,2025-02-02 10:33:12.911638,GooglePay,255.93
506,2025-05-08 02:14:22.623977,Paytm,1979.86
506,2025-05-01 07:50:50.410961,Paytm,1457.56
506,2025-05-01 03:31:13.720846,Paytm,4435.09
506,2025-01-04 13:07:55.003256,Paytm,4162.2
506,2025-06-01 01:22:36.763420,Paytm,1236.7
506,2025-04-20 16:38:59.582815,GooglePay,1412.79
506,2024-12-06 23:48:03.765297,PhonePe,1181.24
507,2025-01-27 03:23:33.163120,Paytm,2716.3
507,2025-03-15 14:42:23.487130,PhonePe,3845.9
507,2025-04-27 10:21:40.898899,PhonePe,256.93
507,2025-05-04 11:13:03.328803,GooglePay,250.3
507,2025-05-02 06:07:32.131302,GooglePay,3159.8
507,2025-01-11 19:51:51.151428,PhonePe,4849.87
507,2025-03-30 08:47:34.019039,PhonePe,2284.73
507,2025-03-08 09:42:11.483753,GooglePay,1322.08
508,2025-02-15 01:56:14.752702,Paytm,3199.89
508,2025-05-07 20:09:00.775296,GooglePay,943.47
508,2025-04-18 12:21:34.249119,GooglePay,4099.65
508,2025-05-04 11:36:46.782813,PhonePe,1978.12
508,2025-03-25 18:28:07.200306,Paytm,183.0
508,2025-01-13 04:46:02.803365,Paytm,2767.88
508,2025-03-31 19:12:18.252039,PhonePe,1579.42
508,2024-12-17 22:29:20.559960,PhonePe,870.36
508,2025-04-14 15:38:55.574886,PhonePe,2081.82
508,2025-06-03 02:15:45.659774,Paytm,738.3
508,2025-05-12 07:21:43.931475,GooglePay,4346.13
508,2024-12-08 10:10:37.038601,Paytm,3998.31
509,2025-06-01 05:15:32.189547,GooglePay,686.84
509,2025-04-01 05:38:39.307249,Paytm,53.49
509,2025-05-11 01:16:15.270777,Paytm,1777.41
509,2025-03-13 11:01:19.120590,Paytm,1298.16
509,2024-12-09 16:02:45.969895,Paytm,508.79
509,2025-05-04 09:57:24.117223,Paytm,4241.17
509,2025-05-25 08:47:42.428425,Paytm,2002.52
509,2024-12-26 17:12:08.516963,PhonePe,337.58
509,2024-12-25 18:53:30.532662,GooglePay,2489.54
509,2025-05-22 09:09:07.648034,Paytm,501.09
510,2025-05-03 11:30:42.316132,PhonePe,1305.53
510,2025-01-14 16:03:44.673918,Paytm,2961.07
510,2025-05-25 06:14:52.264828,Paytm,1410.88
510,2025-05-04 04:18:31.224139,Paytm,4660.73
